,activation_0,activation_1,activation_2,dist,id,vel
44,"[ 2538.03613281  3127.34033203  3127.34033203  3127.34033203  2944.83203125
  2944.83203125  2944.83203125  3224.36206055  3224.36206055  2867.58691406]","[ 316.71697998  269.42495728  269.42495728  269.42495728   33.14680481
   33.14680481   33.14680481  486.11257935  486.11257935  315.37210083]","[ 5123.25927734  3972.79296875  3972.79296875  3972.79296875  3308.37768555
  3308.37768555  3308.37768555  3161.25146484  3161.25146484  3007.04418945]",22.5760631561,0,2.0
45,"[ 3127.34033203  3127.34033203  3127.34033203  2944.83203125  2944.83203125
  2944.83203125  3224.36206055  3224.36206055  2867.58691406  2867.58691406]","[ 269.42495728  269.42495728  269.42495728   33.14680481   33.14680481
   33.14680481  486.11257935  486.11257935  315.37210083  315.37210083]","[ 3972.79296875  3972.79296875  3972.79296875  3308.37768555  3308.37768555
  3308.37768555  3161.25146484  3161.25146484  3007.04418945  3007.04418945]",22.5136032104,0,2.0
46,"[ 3127.34033203  3127.34033203  2944.83203125  2944.83203125  2944.83203125
  3224.36206055  3224.36206055  2867.58691406  2867.58691406  3238.07202148]","[ 269.42495728  269.42495728   33.14680481   33.14680481   33.14680481
  486.11257935  486.11257935  315.37210083  315.37210083  419.46621704]","[ 3972.79296875  3972.79296875  3308.37768555  3308.37768555  3308.37768555
  3161.25146484  3161.25146484  3007.04418945  3007.04418945  2817.45727539]",22.4587440491,0,2.0
47,"[ 3127.34033203  2944.83203125  2944.83203125  2944.83203125  3224.36206055
  3224.36206055  2867.58691406  2867.58691406  3238.07202148  3238.07202148]","[ 269.42495728   33.14680481   33.14680481   33.14680481  486.11257935
  486.11257935  315.37210083  315.37210083  419.46621704  419.46621704]","[ 3972.79296875  3308.37768555  3308.37768555  3308.37768555  3161.25146484
  3161.25146484  3007.04418945  3007.04418945  2817.45727539  2817.45727539]",22.3793888092,0,2.0
48,"[ 2944.83203125  2944.83203125  2944.83203125  3224.36206055  3224.36206055
  2867.58691406  2867.58691406  3238.07202148  3238.07202148  3238.07202148]","[  33.14680481   33.14680481   33.14680481  486.11257935  486.11257935
  315.37210083  315.37210083  419.46621704  419.46621704  419.46621704]","[ 3308.37768555  3308.37768555  3308.37768555  3161.25146484  3161.25146484
  3007.04418945  3007.04418945  2817.45727539  2817.45727539  2817.45727539]",22.3157863617,0,2.0
49,"[ 2944.83203125  2944.83203125  3224.36206055  3224.36206055  2867.58691406
  2867.58691406  3238.07202148  3238.07202148  3238.07202148  2599.72705078]","[  33.14680481   33.14680481  486.11257935  486.11257935  315.37210083
  315.37210083  419.46621704  419.46621704  419.46621704   99.47477722]","[ 3308.37768555  3308.37768555  3161.25146484  3161.25146484  3007.04418945
  3007.04418945  2817.45727539  2817.45727539  2817.45727539  1643.61035156]",22.1803588867,0,2.0
50,"[ 2944.83203125  3224.36206055  3224.36206055  2867.58691406  2867.58691406
  3238.07202148  3238.07202148  3238.07202148  2599.72705078  2599.72705078]","[  33.14680481  486.11257935  486.11257935  315.37210083  315.37210083
  419.46621704  419.46621704  419.46621704   99.47477722   99.47477722]","[ 3308.37768555  3161.25146484  3161.25146484  3007.04418945  3007.04418945
  2817.45727539  2817.45727539  2817.45727539  1643.61035156  1643.61035156]",22.1167354584,0,2.0
51,"[ 3224.36206055  3224.36206055  2867.58691406  2867.58691406  3238.07202148
  3238.07202148  3238.07202148  2599.72705078  2599.72705078  3034.96826172]","[ 486.11257935  486.11257935  315.37210083  315.37210083  419.46621704
  419.46621704  419.46621704   99.47477722   99.47477722  305.1491394 ]","[ 3161.25146484  3161.25146484  3007.04418945  3007.04418945  2817.45727539
  2817.45727539  2817.45727539  1643.61035156  1643.61035156  3215.85595703]",22.0609130859,0,2.0
52,"[ 3224.36206055  2867.58691406  2867.58691406  3238.07202148  3238.07202148
  3238.07202148  2599.72705078  2599.72705078  3034.96826172  3034.96826172]","[ 486.11257935  315.37210083  315.37210083  419.46621704  419.46621704
  419.46621704   99.47477722   99.47477722  305.1491394   305.1491394 ]","[ 3161.25146484  3007.04418945  3007.04418945  2817.45727539  2817.45727539
  2817.45727539  1643.61035156  1643.61035156  3215.85595703  3215.85595703]",21.9813213348,0,2.0
53,"[ 2867.58691406  2867.58691406  3238.07202148  3238.07202148  3238.07202148
  2599.72705078  2599.72705078  3034.96826172  3034.96826172  3034.96826172]","[ 315.37210083  315.37210083  419.46621704  419.46621704  419.46621704
   99.47477722   99.47477722  305.1491394   305.1491394   305.1491394 ]","[ 3007.04418945  3007.04418945  2817.45727539  2817.45727539  2817.45727539
  1643.61035156  1643.61035156  3215.85595703  3215.85595703  3215.85595703]",21.9176883698,0,2.0
54,"[ 2867.58691406  3238.07202148  3238.07202148  3238.07202148  2599.72705078
  2599.72705078  3034.96826172  3034.96826172  3034.96826172  3509.49609375]","[ 315.37210083  419.46621704  419.46621704  419.46621704   99.47477722
   99.47477722  305.1491394   305.1491394   305.1491394   359.06436157]","[ 3007.04418945  2817.45727539  2817.45727539  2817.45727539  1643.61035156
  1643.61035156  3215.85595703  3215.85595703  3215.85595703  2034.77697754]",21.7822685242,0,2.0
55,"[ 3238.07202148  3238.07202148  3238.07202148  2599.72705078  2599.72705078
  3034.96826172  3034.96826172  3034.96826172  3509.49609375  3509.49609375]","[ 419.46621704  419.46621704  419.46621704   99.47477722   99.47477722
  305.1491394   305.1491394   305.1491394   359.06436157  359.06436157]","[ 2817.45727539  2817.45727539  2817.45727539  1643.61035156  1643.61035156
  3215.85595703  3215.85595703  3215.85595703  2034.77697754  2034.77697754]",21.7186412811,0,2.0
56,"[ 3238.07202148  3238.07202148  2599.72705078  2599.72705078  3034.96826172
  3034.96826172  3034.96826172  3509.49609375  3509.49609375  4160.62548828]","[ 419.46621704  419.46621704   99.47477722   99.47477722  305.1491394
  305.1491394   305.1491394   359.06436157  359.06436157  344.37081909]","[ 2817.45727539  2817.45727539  1643.61035156  1643.61035156  3215.85595703
  3215.85595703  3215.85595703  2034.77697754  2034.77697754  3150.50341797]",21.6622066498,0,2.0
57,"[ 3238.07202148  2599.72705078  2599.72705078  3034.96826172  3034.96826172
  3034.96826172  3509.49609375  3509.49609375  4160.62548828  4160.62548828]","[ 419.46621704   99.47477722   99.47477722  305.1491394   305.1491394
  305.1491394   359.06436157  359.06436157  344.37081909  344.37081909]","[ 2817.45727539  1643.61035156  1643.61035156  3215.85595703  3215.85595703
  3215.85595703  2034.77697754  2034.77697754  3150.50341797  3150.50341797]",21.5813484192,0,2.0
58,"[ 2599.72705078  2599.72705078  3034.96826172  3034.96826172  3034.96826172
  3509.49609375  3509.49609375  4160.62548828  4160.62548828  4160.62548828]","[  99.47477722   99.47477722  305.1491394   305.1491394   305.1491394
  359.06436157  359.06436157  344.37081909  344.37081909  344.37081909]","[ 1643.61035156  1643.61035156  3215.85595703  3215.85595703  3215.85595703
  2034.77697754  2034.77697754  3150.50341797  3150.50341797  3150.50341797]",21.5168533325,0,2.0
59,"[ 2599.72705078  3034.96826172  3034.96826172  3034.96826172  3509.49609375
  3509.49609375  4160.62548828  4160.62548828  4160.62548828  2638.60498047]","[  99.47477722  305.1491394   305.1491394   305.1491394   359.06436157
  359.06436157  344.37081909  344.37081909  344.37081909  373.35879517]","[ 1643.61035156  3215.85595703  3215.85595703  3215.85595703  2034.77697754
  2034.77697754  3150.50341797  3150.50341797  3150.50341797  2773.36816406]",21.3795585632,0,2.0
60,"[ 3034.96826172  3034.96826172  3034.96826172  3509.49609375  3509.49609375
  4160.62548828  4160.62548828  4160.62548828  2638.60498047  2638.60498047]","[ 305.1491394   305.1491394   305.1491394   359.06436157  359.06436157
  344.37081909  344.37081909  344.37081909  373.35879517  373.35879517]","[ 3215.85595703  3215.85595703  3215.85595703  2034.77697754  2034.77697754
  3150.50341797  3150.50341797  3150.50341797  2773.36816406  2773.36816406]",21.3151130676,0,2.0
